ukprn,institution,subject,level,question,A_STRONGLY_DISAGREE,A_DISAGREE,A_NEUTRAL,A_AGREE,A_STRONGLY_AGREE,A_NA,CI_MIN,score,CI_MAX,response,sample,aggregate
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q15,2,5,15,40,39,0,73,78,83,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q16,0,3,5,32,60,0,88,92,95,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q17,0,1,6,34,59,2,88,92,95,320,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q18,1,3,11,36,49,13,80,85,89,309,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q19,1,3,13,41,42,0,78,83,87,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q20,1,3,10,30,56,0,82,87,90,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q21,1,3,12,39,45,0,80,85,88,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q22,1,3,5,44,48,0,87,91,94,322,486,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q01,6,4,6,64,19,0,68,83,92,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q02,2,4,11,62,21,0,68,83,92,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q03,2,2,9,34,53,0,73,87,94,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q04,0,13,6,40,40,0,66,81,90,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q05,6,13,23,36,21,0,42,57,72,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q06,6,13,17,47,17,0,48,64,77,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q07,11,15,19,40,15,0,40,55,70,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q08,9,21,26,30,15,0,30,45,60,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q09,2,21,23,38,15,0,38,53,68,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q10,9,9,21,49,13,0,46,62,75,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q11,2,2,11,49,36,0,71,85,93,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q12,2,9,28,35,26,1,45,61,75,46,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q13,9,0,6,53,32,0,71,85,93,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q14,11,17,17,32,23,0,40,55,70,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q15,4,19,32,28,17,0,30,45,60,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q16,6,0,13,30,51,0,66,81,90,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q17,2,2,4,43,49,0,78,91,97,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q18,4,17,15,41,22,1,47,63,77,46,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q19,9,9,11,40,32,0,57,72,84,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q20,4,0,9,40,47,0,73,87,94,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q21,4,9,11,32,45,0,61,77,87,47,69,NULL
10007805,University of Strathclyde,"(A) Architecture, Building and Planning",First degree,Q22,4,11,17,49,19,0,52,68,81,47,69,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q01,0,3,1,63,32,0,90,96,98,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q02,1,2,3,64,30,0,87,94,97,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q03,0,1,7,41,50,0,85,92,96,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q04,0,2,4,43,51,0,88,94,97,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q05,4,7,15,41,33,0,65,74,82,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q06,4,8,10,48,30,0,68,77,84,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q07,7,19,16,39,19,0,48,57,67,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q08,2,13,10,50,25,0,66,75,83,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q09,4,17,21,36,21,0,47,57,66,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q10,3,10,10,46,30,0,67,76,84,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q11,1,7,7,37,49,0,77,85,91,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q12,4,10,20,38,29,5,57,67,75,199,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q13,2,6,9,34,48,0,73,82,88,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q14,4,11,10,37,38,1,66,75,83,203,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q15,5,8,14,42,30,0,63,72,80,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q16,2,7,7,41,44,0,76,84,90,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q17,1,6,6,39,49,2,80,88,93,202,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q18,1,5,16,39,39,27,68,78,85,177,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q19,1,5,11,37,46,0,74,83,89,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q20,0,4,7,32,57,0,81,89,94,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q21,0,6,7,39,47,0,78,86,91,204,325,NULL
10007805,University of Strathclyde,(B) Social studies,First degree,Q22,1,3,6,49,41,0,83,90,95,204,325,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q01,0,2,1,69,29,0,87,97,99,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q02,0,4,4,73,19,0,80,92,97,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q03,0,6,5,54,36,0,77,90,96,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q04,0,0,8,46,46,0,81,92,97,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q05,7,10,14,43,26,0,55,69,81,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q06,6,7,11,53,23,0,62,76,86,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q07,6,19,19,47,9,0,42,57,70,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q08,10,27,13,35,15,1,36,50,64,81,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q09,13,31,21,24,11,0,22,35,50,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q10,2,11,8,61,18,0,64,78,88,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q11,3,4,6,49,39,0,75,88,94,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q12,6,6,17,47,24,0,57,71,83,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q13,4,9,10,47,30,0,63,77,87,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q14,8,15,10,41,26,1,52,66,79,81,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q15,4,9,7,50,31,0,66,80,89,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q16,1,5,3,38,54,0,80,92,97,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q17,2,2,6,39,52,0,79,91,96,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q18,0,6,11,43,39,10,67,82,91,72,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q19,0,0,13,46,41,0,74,87,94,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q20,0,5,10,45,40,0,72,85,93,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q21,1,0,13,46,41,0,73,86,93,82,161,NULL
10007805,University of Strathclyde,(C) Law,First degree,Q22,0,5,10,38,48,0,73,86,93,82,161,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q01,0,1,3,60,35,0,92,95,97,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q02,1,3,10,57,30,0,82,87,90,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q03,1,1,6,47,46,0,89,93,95,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q04,1,3,9,48,39,0,82,87,90,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q05,0,8,11,40,41,0,76,81,86,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q06,0,5,11,48,37,0,80,85,89,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q07,3,14,15,43,24,0,62,68,73,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q08,3,15,14,44,24,0,62,68,74,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q09,3,17,22,36,22,1,52,58,64,357,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q10,1,4,12,46,37,1,78,83,87,357,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q11,1,4,4,37,55,1,88,92,95,357,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q12,1,6,13,40,40,4,74,80,84,354,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q13,2,2,5,38,53,0,87,91,94,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q14,3,6,6,37,48,0,80,85,89,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q15,2,6,7,43,42,0,81,86,89,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q16,2,2,2,34,61,1,91,94,97,357,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q17,0,2,4,31,63,2,90,94,96,356,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q18,0,2,11,38,49,26,82,87,91,332,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q19,1,2,9,43,45,0,84,89,92,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q20,0,3,7,32,57,0,85,90,93,358,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q21,1,3,8,41,47,1,84,88,92,357,473,NULL
10007805,University of Strathclyde,(D) Business and Administrative studies,First degree,Q22,1,4,2,42,52,0,89,93,96,358,473,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q01,0,0,13,78,9,0,55,87,97,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q02,0,0,17,70,13,0,51,83,96,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q03,0,4,13,43,39,0,51,83,96,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q04,4,9,4,65,17,0,51,83,96,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q05,9,17,13,35,26,0,31,61,84,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q06,0,9,13,61,17,0,46,78,94,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q07,13,17,13,48,9,0,28,57,81,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q08,4,13,13,52,17,0,38,70,89,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q09,9,13,13,57,9,0,35,65,87,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q10,0,0,35,48,17,0,35,65,87,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q11,4,4,9,52,30,0,51,83,96,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q12,4,9,22,57,9,0,35,65,87,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q13,0,9,4,65,22,0,55,87,97,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q14,13,17,13,39,17,0,28,57,81,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q15,9,26,17,39,9,0,22,48,75,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q16,4,9,9,61,17,0,46,78,94,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q17,0,4,13,65,17,0,51,83,96,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q18,5,10,24,48,14,2,31,62,85,21,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q19,0,0,35,43,22,0,35,65,87,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q20,0,4,26,26,43,0,38,70,89,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q21,0,0,26,43,30,0,42,74,92,23,32,NULL
10007805,University of Strathclyde,(E) Mass Communications and Documentation,First degree,Q22,0,17,17,52,13,0,35,65,87,23,32,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q01,1,1,1,70,28,0,88,97,99,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q02,2,0,7,56,34,0,79,91,96,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q03,1,1,4,39,56,0,83,94,98,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q04,1,2,3,45,49,0,83,94,98,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q05,5,13,15,41,25,0,52,66,78,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q06,3,9,7,53,28,0,68,81,90,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q07,5,15,10,51,19,0,55,70,81,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q08,4,7,9,49,31,0,67,81,90,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q09,4,10,10,55,22,0,62,76,86,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q10,5,7,18,48,22,0,55,70,81,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q11,4,4,6,44,42,0,73,86,93,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q12,4,13,17,45,20,0,51,65,77,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q13,2,8,4,44,42,0,73,86,93,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q14,7,9,12,41,32,0,58,72,83,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q15,5,10,13,46,26,0,57,72,83,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q16,7,6,9,35,43,0,64,78,87,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q17,3,4,5,37,50,0,75,87,94,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q18,3,7,23,36,31,11,52,68,80,95,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q19,1,7,18,41,33,0,60,74,85,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q20,1,4,12,40,43,0,70,83,91,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q21,2,4,14,47,33,0,67,80,89,106,154,NULL
10007805,University of Strathclyde,(F) Languages,First degree,Q22,2,8,3,44,43,0,74,87,94,106,154,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q01,1,1,4,58,36,0,81,94,98,85,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q02,1,0,4,65,31,0,83,95,99,85,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q03,1,0,4,36,59,0,83,95,99,85,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q04,1,0,1,42,55,0,86,98,100,85,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q05,2,5,13,42,38,0,64,80,90,85,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q06,2,6,9,51,32,0,67,82,92,85,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q07,4,12,8,53,24,0,60,76,87,85,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q08,1,2,6,56,34,0,76,91,97,85,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q09,1,6,14,52,27,0,63,79,89,85,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q10,2,8,8,49,32,1,65,81,91,84,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q11,5,2,4,42,47,0,75,89,96,85,149,NULL
10007805,University of Strathclyde,(G) Historical and Philosophical studies,First degree,Q12,2,13,10,42,33,1,59,75,86,84,149,NULL
